"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"04/01/2018","62","PM10","Niland-English Road","06-025-4004","AQS"
"04/02/2018","58","PM10","Brawley-220 Main Street","06-025-0007","AQS"
"04/03/2018","74","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"04/04/2018","112","Ozone","El Centro-9th Street","06-025-1003","AQS"
"04/05/2018","84","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"04/06/2018","75","PM10","Niland-English Road","06-025-4004","AQS"
"04/07/2018","76","PM10","Brawley-220 Main Street","06-025-0007","AQS"
"04/08/2018","51","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"04/09/2018","51","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"04/10/2018","74","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"04/11/2018","119","PM10","Niland-English Road","06-025-4004","AQS"
"04/12/2018","115","PM10","Brawley-220 Main Street","06-025-0007","AQS"
"04/13/2018","48","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
"04/14/2018","55","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"04/15/2018","97","Ozone","El Centro-9th Street","06-025-1003","AQS"
"04/16/2018","276","PM10","Calexico-Ethel Street","06-025-0005","AQS"
"04/17/2018","77","PM10","Calexico-Ethel Street","06-025-0005","AQS"
"04/18/2018","83","PM2.5","Calexico-Ethel Street","06-025-0005","AQS"
"04/19/2018","190","PM10","Brawley-220 Main Street","06-025-0007","AQS"
"04/20/2018","54","Ozone","Calexico-Ethel Street","06-025-0005","AQS"
