"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"11/18/2005","37","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/19/2005","32","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/20/2005","18","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/21/2005","36","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/22/2005","27","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/23/2005","34","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/24/2005","37","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/25/2005","31","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/26/2005","26","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/27/2005","43","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/28/2005","22","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/29/2005","28","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"11/30/2005","40","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/01/2005","24","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/02/2005","31","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/03/2005","45","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/04/2005","12","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/05/2005","20","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/06/2005","53","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/07/2005","11","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/08/2005","19","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/09/2005","34","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/10/2005","23","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/11/2005","31","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/12/2005","28","PM10","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
